order_id,order_date,customer_name,region,product_id,product_name,category,quantity,sales_amount,profit
ORD-00021,2023-08-05,"Shannon Ray",North,PROD-0045,"Standing Desk (Copiers)",Technology,7,3136.98,813.50
ORD-00022,2025-07-30,"Noah Brown",North,PROD-0045,"Standing Desk (Copiers)",Technology,12,5377.68,1717.38
ORD-00043,2023-04-22,"Marie Moody",West,PROD-0045,"Standing Desk (Copiers)",Technology,9,4033.26,971.11
ORD-00060,2023-05-03,"Sandra Gilbert",West,PROD-0045,"Standing Desk (Copiers)",Technology,3,1075.54,384.74
ORD-00291,2023-06-29,"Mr. Donald Fischer",Central,PROD-0045,"Standing Desk (Copiers)",Technology,13,4951.95,790.98
ORD-00480,2024-10-26,"Michael Miles",South,PROD-0045,"Standing Desk (Copiers)",Technology,14,5960.26,2660.05
ORD-00651,2023-12-11,"Sean Rasmussen",West,PROD-0045,"Standing Desk (Copiers)",Technology,15,6049.89,1936.29
ORD-00666,2024-03-25,"Laurie Hoffman",North,PROD-0045,"Standing Desk (Copiers)",Technology,10,3585.12,556.41
ORD-00823,2023-01-26,"Sara Johnston",East,PROD-0045,"Standing Desk (Copiers)",Technology,12,4302.14,1061.00
ORD-00882,2024-09-08,"Destiny Riggs",South,PROD-0045,"Standing Desk (Copiers)",Technology,8,2868.10,797.90
ORD-01100,2024-12-29,"Monica Logan",North,PROD-0045,"Standing Desk (Copiers)",Technology,11,4929.54,1181.13
ORD-01204,2025-02-04,"Michelle James",West,PROD-0045,"Standing Desk (Copiers)",Technology,3,1075.54,358.97
ORD-01347,2023-11-06,"Belinda Miller",East,PROD-0045,"Standing Desk (Copiers)",Technology,11,4683.06,1587.88
ORD-01532,2025-12-12,"Kerry Smith",North,PROD-0045,"Standing Desk (Copiers)",Technology,14,5646.56,1333.92
ORD-01572,2023-10-03,"Amanda Lutz",East,PROD-0045,"Standing Desk (Copiers)",Technology,1,448.14,102.47
ORD-01573,2023-05-20,"Nancy Gonzalez",Central,PROD-0045,"Standing Desk (Copiers)",Technology,8,3047.35,1346.85
ORD-01643,2025-04-12,"Robert Montgomery",East,PROD-0045,"Standing Desk (Copiers)",Technology,13,5825.82,2142.67
ORD-01675,2024-09-11,"Noah Brown",North,PROD-0045,"Standing Desk (Copiers)",Technology,7,2666.43,903.20
ORD-01718,2024-06-02,"Ashley James",Central,PROD-0045,"Standing Desk (Copiers)",Technology,6,2688.84,737.63
ORD-01761,2025-11-21,"Michelle James",West,PROD-0045,"Standing Desk (Copiers)",Technology,10,3809.19,1595.13
ORD-01953,2024-07-16,"Vincent Mueller",East,PROD-0045,"Standing Desk (Copiers)",Technology,4,1523.68,409.55
ORD-02096,2024-10-28,"Matthew Harvey",South,PROD-0045,"Standing Desk (Copiers)",Technology,11,4683.06,1779.25
ORD-02138,2024-02-05,"Monica Logan",North,PROD-0045,"Standing Desk (Copiers)",Technology,12,4571.03,2044.44
ORD-02286,2024-01-05,"Matthew Williams",South,PROD-0045,"Standing Desk (Copiers)",Technology,11,4929.54,2187.17
ORD-02367,2024-08-28,"Amanda Lutz",East,PROD-0045,"Standing Desk (Copiers)",Technology,3,1344.42,492.01
ORD-02380,2025-08-12,"Angie Henderson",East,PROD-0045,"Standing Desk (Copiers)",Technology,8,3047.35,882.10
ORD-02444,2025-04-27,"Julie Grant",South,PROD-0045,"Standing Desk (Copiers)",Technology,2,851.47,138.14
ORD-02508,2024-06-30,"Ms. Teresa Wilson",West,PROD-0045,"Standing Desk (Copiers)",Technology,1,425.73,107.04
ORD-02514,2024-07-19,"Olivia Moore",North,PROD-0045,"Standing Desk (Copiers)",Technology,9,3629.93,1095.93
ORD-02516,2024-03-25,"Kimberly Smith",North,PROD-0045,"Standing Desk (Copiers)",Technology,2,896.28,162.66
ORD-02526,2025-08-29,"Tony Saunders",East,PROD-0045,"Standing Desk (Copiers)",Technology,7,3136.98,1392.04
ORD-02539,2025-06-01,"Paul Hudson",North,PROD-0045,"Standing Desk (Copiers)",Technology,6,2688.84,609.53
ORD-02600,2025-09-17,"Scott Branch",West,PROD-0045,"Standing Desk (Copiers)",Technology,7,2980.13,799.41
ORD-02606,2024-04-29,"Crystal Whitehead",North,PROD-0045,"Standing Desk (Copiers)",Technology,2,896.28,207.53
ORD-02747,2025-11-16,"Connor Greene",West,PROD-0045,"Standing Desk (Copiers)",Technology,11,3943.63,1686.98
ORD-02764,2023-08-21,"Cameron Fisher",Central,PROD-0045,"Standing Desk (Copiers)",Technology,6,2285.51,755.53
ORD-02797,2024-09-28,"Reginald Williams",West,PROD-0045,"Standing Desk (Copiers)",Technology,6,2688.84,556.85
ORD-02876,2025-12-07,"Robin Young",Central,PROD-0045,"Standing Desk (Copiers)",Technology,8,2868.10,747.69
ORD-02924,2024-01-02,"Rodney Trujillo",Central,PROD-0045,"Standing Desk (Copiers)",Technology,7,2823.28,627.10
ORD-02990,2025-12-29,"Nicole Parrish",North,PROD-0045,"Standing Desk (Copiers)",Technology,12,5377.68,1712.49
ORD-00034,2024-05-13,"Kyle Preston",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,5,2729.05,751.94
ORD-00038,2023-09-02,"Cheryl Allen",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,12,6935.00,1142.45
ORD-00086,2024-11-27,"Anna Henderson",East,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,15,7705.56,2293.78
ORD-00140,2023-03-09,"Michelle James",West,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,12,7705.56,2965.25
ORD-00149,2023-10-24,"Christopher Schwartz",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,3,1733.75,649.82
ORD-00225,2025-02-10,"Kimberly Dudley",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,11,5650.74,1985.99
ORD-00295,2024-02-16,"Michelle Miles",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,13,8347.69,3163.60
ORD-00341,2023-02-24,"Mark Brennan",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,10,6100.24,2259.17
ORD-00378,2025-05-25,"Theresa Clark",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,9,5779.17,2450.24
ORD-00430,2024-09-12,"Kristen Willis",West,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,15,9631.95,3722.34
ORD-00447,2025-11-01,"Jacob Anderson",West,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,8,5137.04,2218.51
ORD-00563,2024-10-23,"Sherry Wood",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,14,8989.82,3134.51
ORD-00577,2023-07-29,"Sheila Sawyer",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,2,1284.26,436.30
ORD-00610,2024-06-06,"Shawn Baker",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,13,8347.69,1516.94
ORD-00634,2025-07-16,"Cheryl Williams",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,5,3210.65,1372.85
ORD-00825,2023-07-15,"Sharon James",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,7,3820.67,886.41
ORD-00848,2023-09-10,"Stephen Johnston",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,13,7930.31,2480.47
ORD-00850,2023-04-10,"Michael Martinez",East,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,9,5490.21,1089.01
ORD-00945,2024-10-25,"Michelle Lewis",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,2,1091.62,174.08
ORD-00976,2024-04-21,"Amanda Patel",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,15,7705.56,3273.74
ORD-00985,2024-09-20,"Kelly Foster",East,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,10,6421.30,1398.18
ORD-01022,2024-01-10,"Barry Welch",West,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,13,7512.92,2749.13
ORD-01083,2025-10-17,"Lori Guerrero",East,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,6,3660.14,881.80
ORD-01126,2024-01-02,"Shane Henderson",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,9,4912.29,1388.00
ORD-01137,2023-02-03,"Jordan Wilson",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,9,5779.17,878.30
ORD-01170,2025-08-22,"Michelle Miles",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,1,642.13,248.70
ORD-01518,2025-06-12,"Suzanne Walker",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,14,8989.82,2351.75
ORD-01520,2024-06-15,"Mr. Donald Fischer",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,3,1733.75,749.75
ORD-01526,2024-10-09,"Brenda Snyder PhD",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,14,7191.86,1758.48
ORD-01545,2024-02-14,"Donald Wright",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,3,1637.43,564.16
ORD-01549,2023-01-29,"Mr. Philip Cannon",East,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,9,5779.17,1359.59
ORD-01577,2025-10-16,"Amy Hernandez",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,8,4623.34,1717.57
ORD-01588,2023-02-25,"Bryan Zamora",East,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,13,7095.54,2466.57
ORD-01591,2023-06-23,"Patrick Ryan",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,15,8187.16,3523.34
ORD-01608,2024-01-05,"Kara Schmidt",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,15,9631.95,2520.17
ORD-01744,2024-12-11,"Deborah Figueroa",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,8,4366.48,1393.48
ORD-01763,2023-08-16,"Allison Smith",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,2,1027.41,274.14
ORD-01929,2023-09-25,"Lauren Keller",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,13,8347.69,3276.43
ORD-02166,2024-03-05,"Shannon Ray",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,12,7705.56,1935.75
ORD-02183,2025-09-29,"Mr. Nathaniel Khan",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,2,1155.83,399.14
ORD-02216,2025-04-21,"Cheryl Allen",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,2,1220.05,546.49
ORD-02226,2025-10-24,"Melissa Gates",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,12,6549.73,1290.83
ORD-02243,2024-10-17,"Angie Henderson",East,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,15,9631.95,3809.19
ORD-02281,2024-02-22,"Robert Costa",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,10,5458.10,1133.54
ORD-02303,2025-10-04,"Samantha Pollard",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,3,1926.39,737.12
ORD-02308,2024-08-10,"Justin Baxter",East,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,6,3852.78,1420.41
ORD-02321,2024-02-21,"Kyle Mcdonald",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,14,8989.82,3068.05
ORD-02363,2023-06-03,"Lisa Gibbs",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,3,1733.75,453.66
ORD-02413,2025-06-14,"Jennifer Powers",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,11,7063.43,1690.79
ORD-02464,2024-06-02,"Lisa Gibbs",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,10,6100.24,2208.03
ORD-02576,2023-10-07,"Cheryl Williams",South,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,4,2183.24,563.49
ORD-02651,2024-03-27,"Michael Warner",East,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,8,4366.48,1568.37
ORD-02690,2024-02-22,"Deborah Figueroa",Central,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,6,3467.50,1174.07
ORD-02762,2024-08-11,"Walter Rush",West,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,7,4270.16,1504.72
ORD-02776,2023-05-10,"Curtis Johnson",West,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,11,7063.43,2079.51
ORD-02780,2023-01-28,"Mary Thompson",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,1,513.70,228.08
ORD-02936,2024-05-14,"Reginald Williams",West,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,15,7705.56,1378.72
ORD-02940,2024-11-22,"Scott Cole",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,15,8187.16,1843.91
ORD-02981,2023-12-25,"Christopher Schwartz",North,PROD-0046,"Ergonomic Keyboard (Furnishings)",Furniture,8,4366.48,757.95
ORD-00171,2025-05-16,"Victoria Valdez",South,PROD-0047,"Bulletin Board (Machines)",Technology,14,8492.79,3690.68
ORD-00193,2023-05-28,"Nicholas Sheppard",East,PROD-0047,"Bulletin Board (Machines)",Technology,7,3996.61,908.78
ORD-00214,2024-10-20,"Rebecca Jackson",West,PROD-0047,"Bulletin Board (Machines)",Technology,10,6779.96,2031.21
ORD-00215,2025-07-11,"Jordan Wilson",North,PROD-0047,"Bulletin Board (Machines)",Technology,2,1141.89,205.84
ORD-00247,2024-11-17,"Thomas Jones",North,PROD-0047,"Bulletin Board (Machines)",Technology,13,9277.84,3792.04
ORD-00285,2025-01-21,"Robert Robinson",East,PROD-0047,"Bulletin Board (Machines)",Technology,7,4995.76,1274.58
ORD-00307,2023-12-12,"Mr. Nathaniel Khan",North,PROD-0047,"Bulletin Board (Machines)",Technology,10,6423.12,2593.28
ORD-00336,2024-11-02,"Richard Romero",East,PROD-0047,"Bulletin Board (Machines)",Technology,15,9634.68,3414.93
ORD-00442,2025-10-01,"Olivia Moore",North,PROD-0047,"Bulletin Board (Machines)",Technology,8,5709.44,1314.13
ORD-00491,2024-02-16,"Rodney Trujillo",Central,PROD-0047,"Bulletin Board (Machines)",Technology,8,5709.44,2264.99
ORD-00565,2023-04-10,"Theresa Clark",Central,PROD-0047,"Bulletin Board (Machines)",Technology,1,713.68,187.09
ORD-00676,2023-10-18,"Mr. Philip Cannon",East,PROD-0047,"Bulletin Board (Machines)",Technology,13,9277.84,1818.97
ORD-00749,2024-02-28,"Thomas Jones",North,PROD-0047,"Bulletin Board (Machines)",Technology,5,3033.14,992.29
ORD-00769,2024-09-20,"Joshua Perry",East,PROD-0047,"Bulletin Board (Machines)",Technology,7,3996.61,735.16
ORD-00783,2025-12-23,"Vincent Mueller",East,PROD-0047,"Bulletin Board (Machines)",Technology,4,2854.72,705.05
ORD-00790,2025-04-06,"Jordan Edwards",North,PROD-0047,"Bulletin Board (Machines)",Technology,1,713.68,273.13
ORD-00821,2023-09-25,"Andrea Davis",East,PROD-0047,"Bulletin Board (Machines)",Technology,8,5423.97,2257.02
ORD-00901,2023-06-29,"Joshua Smith",Central,PROD-0047,"Bulletin Board (Machines)",Technology,2,1427.36,566.09
ORD-00917,2024-06-01,"Angel Miller",North,PROD-0047,"Bulletin Board (Machines)",Technology,4,2854.72,1129.31
ORD-01077,2023-10-07,"Kimberly Gibson",West,PROD-0047,"Bulletin Board (Machines)",Technology,5,3568.40,923.97
ORD-01147,2025-02-20,"Melanie Taylor",South,PROD-0047,"Bulletin Board (Machines)",Technology,2,1141.89,494.69
ORD-01159,2024-02-06,"Nicole Parrish",North,PROD-0047,"Bulletin Board (Machines)",Technology,9,5780.81,872.19
ORD-01215,2023-04-11,"Christopher Schwartz",North,PROD-0047,"Bulletin Board (Machines)",Technology,4,2854.72,908.18
ORD-01227,2023-11-04,"Justin Baxter",East,PROD-0047,"Bulletin Board (Machines)",Technology,3,1712.83,696.47
ORD-01296,2024-11-07,"Nicholas Sheppard",East,PROD-0047,"Bulletin Board (Machines)",Technology,13,7422.27,1375.19
ORD-01359,2023-03-26,"Haley Hartman",East,PROD-0047,"Bulletin Board (Machines)",Technology,2,1284.62,332.42
ORD-01367,2024-01-31,"Justin Baxter",East,PROD-0047,"Bulletin Board (Machines)",Technology,1,713.68,188.54
ORD-01409,2024-07-14,"Linda Dodson DVM",West,PROD-0047,"Bulletin Board (Machines)",Technology,3,1712.83,557.45
ORD-01433,2024-03-27,"Brenda Bailey",Central,PROD-0047,"Bulletin Board (Machines)",Technology,2,1355.99,372.18
ORD-01465,2024-03-05,"Anna Henderson",East,PROD-0047,"Bulletin Board (Machines)",Technology,13,7886.16,1748.63
ORD-01540,2023-08-17,"Darrell Patterson",North,PROD-0047,"Bulletin Board (Machines)",Technology,2,1427.36,310.58
ORD-01676,2023-03-26,"Thomas Jones",North,PROD-0047,"Bulletin Board (Machines)",Technology,10,7136.80,2654.27
ORD-01678,2023-07-03,"James Harmon",East,PROD-0047,"Bulletin Board (Machines)",Technology,6,3639.77,1058.71
ORD-01768,2025-01-14,"Richard Romero",East,PROD-0047,"Bulletin Board (Machines)",Technology,6,3425.66,1399.96
ORD-01797,2024-08-05,"Kyle Mcdonald",North,PROD-0047,"Bulletin Board (Machines)",Technology,11,6280.38,1290.47
ORD-02051,2024-08-03,"Denise King",South,PROD-0047,"Bulletin Board (Machines)",Technology,7,4496.18,1205.84
ORD-02056,2023-05-26,"Julie Spencer",North,PROD-0047,"Bulletin Board (Machines)",Technology,7,4995.76,760.65
ORD-02173,2024-07-05,"Michael Evans",South,PROD-0047,"Bulletin Board (Machines)",Technology,11,6672.91,1710.46
ORD-02193,2025-12-02,"Alison Buchanan",Central,PROD-0047,"Bulletin Board (Machines)",Technology,12,6851.33,2612.90
ORD-02307,2025-05-20,"Andrea Davis",East,PROD-0047,"Bulletin Board (Machines)",Technology,3,1819.88,443.78
ORD-02406,2023-01-30,"Christopher Collins",Central,PROD-0047,"Bulletin Board (Machines)",Technology,6,3425.66,1167.68
ORD-02483,2025-10-08,"Melissa Gates",North,PROD-0047,"Bulletin Board (Machines)",Technology,10,7136.80,2369.43
ORD-02507,2023-08-14,"Alison Buchanan",Central,PROD-0047,"Bulletin Board (Machines)",Technology,4,2854.72,518.90
ORD-02666,2024-11-19,"Stephen Potter",West,PROD-0047,"Bulletin Board (Machines)",Technology,15,8564.16,1522.41
ORD-02705,2024-05-08,"Anna Henderson",East,PROD-0047,"Bulletin Board (Machines)",Technology,8,4853.02,789.67
ORD-02709,2024-05-16,"Mark Brennan",North,PROD-0047,"Bulletin Board (Machines)",Technology,13,8813.95,2183.82
ORD-02717,2023-09-29,"Andrea Davis",East,PROD-0047,"Bulletin Board (Machines)",Technology,9,5138.50,1496.37
ORD-02748,2024-10-06,"Brent Jordan",East,PROD-0047,"Bulletin Board (Machines)",Technology,15,10705.20,3425.52
ORD-02783,2024-05-21,"Brent Jordan",East,PROD-0047,"Bulletin Board (Machines)",Technology,1,713.68,160.60
ORD-02927,2025-07-20,"Joseph Hill",Central,PROD-0047,"Bulletin Board (Machines)",Technology,7,4995.76,1551.54
ORD-02930,2023-02-18,"Patrick Ryan",South,PROD-0047,"Bulletin Board (Machines)",Technology,9,6423.12,2546.01
ORD-00004,2023-02-25,"Lori Guerrero",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,2,1234.12,396.67
ORD-00076,2025-10-17,"Tracy Phillips",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,11,7586.18,1684.15
ORD-00228,2024-11-30,"Nathan Cortez",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,13,8965.48,3518.04
ORD-00251,2025-12-16,"Thomas Cunningham",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,7,5081.65,1103.47
ORD-00292,2024-12-12,"Jordan Wilson",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,12,8711.40,2482.76
ORD-00331,2023-09-01,"Randy Strickland",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,3,2177.85,722.67
ORD-00407,2025-05-18,"Anna Gay",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,9,6206.87,1259.94
ORD-00420,2025-12-10,"Kyle Preston",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,6,3702.35,1203.64
ORD-00455,2024-04-07,"Michael Martinez",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,5,3085.29,621.94
ORD-00553,2025-04-22,"Cheryl Allen",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,15,10889.25,1657.93
ORD-00590,2023-05-26,"Christian Martinez",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,9,6533.55,1005.74
ORD-00815,2024-12-02,"Brittney Olson",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,3,2177.85,718.18
ORD-00831,2025-04-05,"Kara Schmidt",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,14,10163.30,4333.13
ORD-00913,2023-09-10,"Kimberly Dudley",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,1,725.95,201.95
ORD-00953,2024-01-18,"Jesse Brown",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,3,2177.85,586.70
ORD-00964,2025-11-12,"Olivia Moore",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,5,3629.75,844.80
ORD-01157,2025-10-24,"Monica Logan",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,7,4065.32,978.27
ORD-01188,2025-12-02,"Derek Thomas",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,11,7186.91,1352.50
ORD-01194,2023-10-25,"Jacob Fitzpatrick",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,11,7186.91,1256.75
ORD-01269,2025-01-31,"Darrell Patterson",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,8,4646.08,765.59
ORD-01352,2023-12-09,"Michelle Lewis",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,4,2613.42,600.28
ORD-01427,2025-07-17,"Jordan Edwards",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,1,725.95,165.43
ORD-01550,2023-12-18,"James Harmon",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,15,8711.40,2516.39
ORD-01867,2024-07-29,"Richard Romero",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,11,6787.63,2325.81
ORD-01885,2024-02-08,"Belinda Mccullough",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,3,2177.85,776.97
ORD-02044,2025-07-07,"Jesse Brown",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,11,7985.45,2942.17
ORD-02080,2023-08-12,"John Hernandez",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,14,8638.80,3456.92
ORD-02228,2023-11-15,"Matthew Harvey",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,6,3920.13,1748.01
ORD-02282,2025-03-20,"Kyle Preston",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,3,2068.96,787.20
ORD-02331,2025-05-02,"Brenda Thornton",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,3,1742.28,688.68
ORD-02449,2023-01-11,"Julie Grant",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,3,1960.07,445.90
ORD-02542,2024-12-15,"John Hernandez",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,15,10889.25,3622.77
ORD-02603,2025-04-06,"Laura Mckinney",South,PROD-0048,"Cubicle Panel (Copiers)",Technology,2,1451.90,640.50
ORD-02634,2024-07-08,"Noah Brown",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,12,8711.40,3648.17
ORD-02674,2024-11-22,"Jennifer Smith",West,PROD-0048,"Cubicle Panel (Copiers)",Technology,10,6896.52,3023.56
ORD-02677,2024-06-25,"Cameron Fisher",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,14,10163.30,3220.32
ORD-02734,2024-08-12,"Charles Schultz",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,5,3448.26,1097.67
ORD-02778,2024-04-14,"Angela Hernandez",West,PROD-0048,"Cubicle Panel (Copiers)",Technology,5,2903.80,1166.10
ORD-02809,2023-09-06,"Melissa Lee",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,3,2177.85,694.12
ORD-02814,2025-01-31,"Laurie Hoffman",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,10,6170.58,2469.57
ORD-02815,2025-12-07,"Courtney Jones",North,PROD-0048,"Cubicle Panel (Copiers)",Technology,11,7985.45,1670.20
ORD-02866,2025-08-06,"Mr. Donald Fischer",Central,PROD-0048,"Cubicle Panel (Copiers)",Technology,2,1451.90,253.50
ORD-02933,2025-12-24,"Sandra Gilbert",West,PROD-0048,"Cubicle Panel (Copiers)",Technology,12,8275.83,3106.85
ORD-02958,2023-06-10,"Amanda Lutz",East,PROD-0048,"Cubicle Panel (Copiers)",Technology,11,7586.18,2136.29
ORD-00008,2023-06-17,"Melissa Bryant",South,PROD-0049,"Copier Machine (Paper)","Office Supplies",8,5519.12,1243.42
ORD-00085,2023-05-23,"Julia Torres",East,PROD-0049,"Copier Machine (Paper)","Office Supplies",5,2759.56,587.78
ORD-00111,2024-08-12,"Anna Henderson",East,PROD-0049,"Copier Machine (Paper)","Office Supplies",11,6829.91,2749.77
ORD-00113,2024-05-27,"Julie Grant",South,PROD-0049,"Copier Machine (Paper)","Office Supplies",8,4415.30,1586.70
ORD-00269,2023-04-08,"Jacob Anderson",West,PROD-0049,"Copier Machine (Paper)","Office Supplies",14,8209.69,2876.86
ORD-00507,2025-11-28,"Jesse Brown",South,PROD-0049,"Copier Machine (Paper)","Office Supplies",9,5588.11,1361.83
ORD-00522,2023-05-09,"Stephen Johnston",North,PROD-0049,"Copier Machine (Paper)","Office Supplies",10,6898.90,1449.80
ORD-00568,2024-02-19,"Crystal Whitehead",North,PROD-0049,"Copier Machine (Paper)","Office Supplies",12,8278.68,1534.50
ORD-00755,2025-02-05,"Sherry Wood",North,PROD-0049,"Copier Machine (Paper)","Office Supplies",9,5277.66,1434.83
ORD-00864,2025-12-06,"Cheryl Williams",South,PROD-0049,"Copier Machine (Paper)","Office Supplies",2,1379.78,463.25
ORD-00900,2023-11-11,"April Booth",North,PROD-0049,"Copier Machine (Paper)","Office Supplies",1,655.40,153.98
ORD-00907,2023-08-06,"Nicholas Sheppard",East,PROD-0049,"Copier Machine (Paper)","Office Supplies",5,2759.56,673.99
ORD-01297,2025-09-25,"Cameron Fisher",Central,PROD-0049,"Copier Machine (Paper)","Office Supplies",1,689.89,212.07
ORD-01306,2025-09-23,"Justin Baxter",East,PROD-0049,"Copier Machine (Paper)","Office Supplies",2,1241.80,336.75
ORD-01425,2023-04-21,"Scott Cole",North,PROD-0049,"Copier Machine (Paper)","Office Supplies",11,7588.79,2765.97
ORD-01468,2025-09-22,"Shane Henderson",Central,PROD-0049,"Copier Machine (Paper)","Office Supplies",9,5588.11,1123.95
ORD-01684,2025-06-20,"James Harmon",East,PROD-0049,"Copier Machine (Paper)","Office Supplies",1,689.89,279.69
ORD-01858,2024-11-30,"Stephanie Gardner",East,PROD-0049,"Copier Machine (Paper)","Office Supplies",4,2621.58,425.49
ORD-01876,2025-12-27,"Michael Miles",South,PROD-0049,"Copier Machine (Paper)","Office Supplies",10,6898.90,1695.72
ORD-01969,2025-12-30,"Tony Saunders",East,PROD-0049,"Copier Machine (Paper)","Office Supplies",7,4829.23,1485.31
ORD-02006,2023-04-08,"Joseph Hill",Central,PROD-0049,"Copier Machine (Paper)","Office Supplies",14,8209.69,1695.68
